Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
DoublePhoton,DoublePhoton_Pt-5To300_gun,TSG-Run3Winter24GS-00214,done,300000,8780270,9000000,/DoublePhoton_Pt-5To300_gun/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,8671500,9000000,/DoublePhoton_Pt-5To300_gun/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,8670040,9000000,/DoublePhoton_Pt-5To300_gun/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00119,TSG,
DStartoD0Pi,DStartoD0Pi_D0toK3Pi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen,TRK-Run3Winter24GS-00005,submitted,110000,0,10000000,/DStartoD0Pi_D0toK3Pi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v2/GEN-SIM,submitted,110000,0,10000000,/DStartoD0Pi_D0toK3Pi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,,0,0,0,,TRK-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD-00002,TRK,
DStartoD0Pi,DStartoD0Pi_D0toKPi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen,TRK-Run3Winter24GS-00004,submitted,110000,0,10000000,/DStartoD0Pi_D0toKPi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v2/GEN-SIM,submitted,110000,0,10000000,/DStartoD0Pi_D0toKPi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,,0,0,0,,TRK-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD-00001,TRK,
DStartoD0Pi,DStartoD0Pi_D0toKPi_DStarFilter_TuneCP5_13p6TeV_pythia8-evtgen,TRK-Run3Winter24GS-00006,new,20000,-1,10000000,,,0,0,0,,,0,0,0,,,TRK,
DstoPhiMuNu,DstoPhiMuNu_Phito2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen,TSG-Run3Winter24GS-00168,done,200000,102242,100000,/DstoPhiMuNu_Phito2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,200000,104548,100000,/DstoPhiMuNu_Phito2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,200000,104548,100000,/DstoPhiMuNu_Phito2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00075,TSG,
DsToPhiPiTo2Mu,DsToPhiPiTo2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen,TSG-Run3Winter24GS-00224,done,200000,82310,90000,/DsToPhiPiTo2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,200000,82310,90000,/DsToPhiPiTo2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,200000,82310,90000,/DsToPhiPiTo2Mu_MuFilter_TuneCP5_13p6TeV_pythia8-evtgen/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00125,TSG,
DsToPhiPiToMuMu,DsToPhiPiToMuMu_MuFilter_TuneCP5_13p6TeV-pythia8-evtgen,TSG-Run3Winter24GS-00133,done,300000,91721,100000,/DsToPhiPiToMuMu_MuFilter_TuneCP5_13p6TeV-pythia8-evtgen/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,91721,100000,/DsToPhiPiToMuMu_MuFilter_TuneCP5_13p6TeV-pythia8-evtgen/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,91721,100000,/DsToPhiPiToMuMu_MuFilter_TuneCP5_13p6TeV-pythia8-evtgen/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00040,TSG,
DsToTauTo3Mu,DsToTauTo3Mu_TuneCP5_13p6TeV-pythia8,TSG-Run3Winter24GS-00112,done,200000,499229,500000,/DsToTauTo3Mu_TuneCP5_13p6TeV-pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,200000,499229,500000,/DsToTauTo3Mu_TuneCP5_13p6TeV-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,200000,499229,500000,/DsToTauTo3Mu_TuneCP5_13p6TeV-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00019,TSG,
DsToTauTo3Mu,DsToTauTo3Mu_TuneCP5_13p6TeV_pythia8,TSG-Run3Winter24GS-00220,done,200000,452984,450000,/DsToTauTo3Mu_TuneCP5_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,200000,452984,450000,/DsToTauTo3Mu_TuneCP5_13p6TeV_pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,200000,452984,450000,/DsToTauTo3Mu_TuneCP5_13p6TeV_pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00121,TSG,
DYJetsToMuMu LO MG+P8,DYJetsToMuMu_M-50_TuneCP5_13p6TeV-madgraphMLM-pythia8,TRK-Run3Winter24wmLHEGS-00001,submitted,110000,7557835,30000000,/DYJetsToMuMu_M-50_TuneCP5_13p6TeV-madgraphMLM-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v8-v2/LHE,,0,0,0,,,0,0,0,,TRK-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24AlcaRecoZMuMu-00001,TRK,
DYto2L,DYto2L_M-50_TuneCP5_13p6TeV_pythia8,TSG-Run3Winter24GS-00092,done,300000,55357809,56000000,/DYto2L_M-50_TuneCP5_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,54286998,56000000,/DYto2L_M-50_TuneCP5_13p6TeV_pythia8/Run3Winter24MiniAOD-KeepSi_133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,55301645,56000000,/DYto2L_M-50_TuneCP5_13p6TeV_pythia8/Run3Winter24NanoAOD-KeepSi_133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24DigiMUO_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00002,TSG,
DYTo2L,DYTo2L_MLL-4to50_TuneCP5_13p6TeV_pythia8,TSG-Run3Winter24GS-00090,done,300000,100000,100000,/DYTo2L_MLL-4to50_TuneCP5_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,100000,100000,/DYTo2L_MLL-4to50_TuneCP5_13p6TeV_pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,100000,100000,/DYTo2L_MLL-4to50_TuneCP5_13p6TeV_pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,TSG,
DYTo2L,DYTo2L_MLL-50_TuneCP5_13p6TeV_pythia8,TSG-Run3Winter24GS-00089,done,300000,55751513,56000000,/DYTo2L_MLL-50_TuneCP5_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,55489832,56000000,/DYTo2L_MLL-50_TuneCP5_13p6TeV_pythia8/Run3Winter24MiniAOD-KeepSi_133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,55751513,56000000,/DYTo2L_MLL-50_TuneCP5_13p6TeV_pythia8/Run3Winter24NanoAOD-KeepSi_133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24DigiMUO_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,TSG,
DYto2L-4Jets LO MG+P8,DYto2L-4Jets_MLL-50_TuneCP5_13p6TeV_madgraphMLM-pythia8,PPD-Run3Winter24wmLHEGS-00003,new,20000,-1,10850000,,,0,0,0,,,0,0,0,,,"GEN, PPD",
DYto2TautoMuTauh LO MG+P8,DYto2TautoMuTauh_M-50_TuneCP5_13p6TeV_madgraphMLM-pythia8,TSG-Run3Winter24wmLHEGS-00093,new,20000,-1,3000000,,,0,0,0,,,0,0,0,,,"TAU, TSG",
DYto2TautoMuTauh LO MG+P8,DYto2TautoMuTauh_M-50_TuneCP5_13p6TeV_madgraphMLM-pythia8,TSG-Run3Winter24wmLHEGS-00094,new,20000,-1,3000000,,,0,0,0,,,0,0,0,,,"TAU, TSG",
DYToLL,DYToLL_M-4To50_TuneCP5_13p6TeV-pythia8,TSG-Run3Winter24GS-00128,done,300000,98510,100000,/DYToLL_M-4To50_TuneCP5_13p6TeV-pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,98510,100000,/DYToLL_M-4To50_TuneCP5_13p6TeV-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,98510,100000,/DYToLL_M-4To50_TuneCP5_13p6TeV-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00035,TSG,
DYToMuMu,DYToMuMu_M-20_TuneCP5_13p6TeV-pythia8,HCA-Run3Winter24GS-00002,done,110000,9997000,10000000,/DYToMuMu_M-20_TuneCP5_13p6TeV-pythia8/Run3Winter24GS-133X_mcRun3_2023_realistic_postBPix_v5-v2/GEN-SIM,,0,0,0,,,0,0,0,,HCA-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUBPixV5_flowRun3Winter24RecoBPixV5-00002,HCA,
DYToMuMu,DYToMuMu_M-20_TuneCP5_13p6TeV-pythia8,HCA-Run3Winter24GS-00002,done,110000,9997000,10000000,/DYToMuMu_M-20_TuneCP5_13p6TeV-pythia8/Run3Winter24GS-133X_mcRun3_2023_realistic_postBPix_v5-v2/GEN-SIM,,0,0,0,,,0,0,0,,HCA-chain_Run3Winter24GS_flowRun3Winter24DigiBPixV5_flowRun3Winter24RecoBPixV5-00002,HCA,
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2018_13p6TeV_pythia8,PPD-Run3Winter24GS-00007,new,20000,-1,20000000,,,0,0,0,,,0,0,0,,,"PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,done,310001,25322906,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,310001,25396345,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,done,310000,24258397,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-EpsilonPU_133X_mcRun3_2024_realistic_v10-v2/MINIAODSIM,done,310000,24504382,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-EpsilonPU_133X_mcRun3_2024_realistic_v10-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiEpsilonPUGTv10_flowRun3Winter24RecoGTv10_flowRun3Winter24MiniAODGTv10_flowRun3Winter24NanoAODGTv10-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,submitted,310000,21027082,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v10-v2/MINIAODSIM,submitted,310000,21240982,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v10-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120GTv10_flowRun3Winter24RecoGTv10_flowRun3Winter24MiniAODGTv10_flowRun3Winter24NanoAODGTv10-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,submitted,310000,23887637,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v10-v2/MINIAODSIM,submitted,310000,24107954,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v10-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiGTv10_flowRun3Winter24RecoGTv10_flowRun3Winter24MiniAODGTv10_flowRun3Winter24NanoAODGTv10-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,done,310000,24934321,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v10-v2/MINIAODSIM,done,310000,24674076,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v10-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUGTv10_flowRun3Winter24RecoGTv10_flowRun3Winter24MiniAODGTv10_flowRun3Winter24NanoAODGTv10-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,submitted,310000,22681954,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,submitted,310000,23027759,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,done,310000,24711865,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,310000,24676928,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,JME-Run3Winter24GS-00001,done,310001,25359982,30000000,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24GS-133X_mcRun3_2024_realistic_v9-v2/GEN-SIM,done,310000,24904375,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24MiniAOD-EpsilonPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,submitted,310000,24945016,25359982,/QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8/Run3Winter24NanoAOD-EpsilonPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,JME-chain_Run3Winter24GS_flowRun3Winter24DigiEpsilonPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00001,"JME, PPD, TSG",
Flat QCD P8,QCD_PT-15to7000_TuneCP5_Flat2022_13p6TeV_pythia8,PPD-Run3Winter24GS-00010,new,20000,-1,20000000,,,0,0,0,,,0,0,0,,,"PPD, TSG",
Flat QCD P8,QCD_Pt-15to7000_TuneCP5_Flat_14TeV-pythia8,HCA-Run3Winter24GS-00004,done,110000,9976000,10000000,/QCD_Pt-15to7000_TuneCP5_Flat_14TeV-pythia8/Run3Winter24GS-133X_mcRun3_2023_realistic_postBPix_v5-v2/GEN-SIM,,0,0,0,,,0,0,0,,HCA-chain_Run3Winter24GS_flowRun3Winter24DigiNZSBPixV5_flowRun3Winter24RecoNZSBPixV5-00002,HCA,
Flat QCD P8,QCD_Pt-15to7000_TuneCP5_Flat_14TeV-pythia8,HCA-Run3Winter24GS-00004,done,110000,9976000,10000000,/QCD_Pt-15to7000_TuneCP5_Flat_14TeV-pythia8/Run3Winter24GS-133X_mcRun3_2023_realistic_postBPix_v5-v2/GEN-SIM,,0,0,0,,,0,0,0,,HCA-chain_Run3Winter24GS_flowRun3Winter24DigiNZSNoPUBPixV5_flowRun3Winter24RecoNZSBPixV5-00002,HCA,
ggXToJpsiJpsiTo2Mu2E,ggXToJpsiJpsiTo2Mu2E_m7_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8,TSG-Run3Winter24wmLHEGS-00071,done,300000,196730,200000,/ggXToJpsiJpsiTo2Mu2E_m7_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v7-v2/LHE,done,300000,196730,200000,/ggXToJpsiJpsiTo2Mu2E_m7_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,196730,200000,/ggXToJpsiJpsiTo2Mu2E_m7_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00028,TSG,
ggXToYYTo2Mu2E,ggXToYYTo2Mu2E_m14_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8,TSG-Run3Winter24wmLHEGS-00072,done,300000,197442,200000,/ggXToYYTo2Mu2E_m14_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v7-v2/LHE,done,300000,197442,200000,/ggXToYYTo2Mu2E_m14_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,197442,200000,/ggXToYYTo2Mu2E_m14_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00029,TSG,
ggXToYYTo2Mu2E,ggXToYYTo2Mu2E_m18_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8,TSG-Run3Winter24wmLHEGS-00073,done,300000,203253,200000,/ggXToYYTo2Mu2E_m18_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v7-v2/LHE,done,300000,203253,200000,/ggXToYYTo2Mu2E_m18_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,203253,200000,/ggXToYYTo2Mu2E_m18_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00030,TSG,
ggXToYYTo2Mu2E,ggXToYYTo2Mu2E_m26_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8,TSG-Run3Winter24wmLHEGS-00074,done,300000,199020,200000,/ggXToYYTo2Mu2E_m26_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v7-v2/LHE,done,300000,199020,200000,/ggXToYYTo2Mu2E_m26_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,199020,200000,/ggXToYYTo2Mu2E_m26_pseudoscalar_TuneCP5_13p6TeV_jhugen-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00031,TSG,
GluGluToH NLO MG+P8,GluGluHToGG_M-10_TuneCP5_13p6TeV_amcatnloFXFX-pythia8,TSG-Run3Winter24wmLHEGS-00085,done,110001,1934269,2000000,/GluGluHToGG_M-10_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v9-v2/LHE,done,110001,1934269,2000000,/GluGluHToGG_M-10_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,110001,1934269,2000000,/GluGluHToGG_M-10_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00059,TSG,
GluGluToH NLO MG+P8,GluGluHToGG_M-20_TuneCP5_13p6TeV_amcatnloFXFX-pythia8,TSG-Run3Winter24wmLHEGS-00088,done,110001,1960311,2000000,/GluGluHToGG_M-20_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24wmLHEGS-133X_mcRun3_2024_realistic_v9-v2/LHE,done,110001,1958730,2000000,/GluGluHToGG_M-20_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,110001,1961751,2000000,/GluGluHToGG_M-20_TuneCP5_13p6TeV_amcatnloFXFX-pythia8/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,TSG-chain_Run3Winter24wmLHEGS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00061,TSG,
